"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"https://www.google.com/maps/place/EDIBOWL+Mirpur-12/data=!4m7!3m6!1s0x3755c1a49c5ecd07:0x818c764751854bab!8m2!3d23.8272723!4d90.3643136!16s%2Fg%2F11try3fp5r!19sChIJB81enKTBVTcRq0uFUUd2jIE?authuser=0&hl=en&rclk=1","EDIBOWL Mirpur-12","4.0","(324)","·","$$","Asian Fusion","·","","·","House#45, Road#7, Block#A, 45 Rd No. 7","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTYm7-LDgpuFR9NksfCNFSC1MvaDX7dmqmXAVvNEDo34hmL4glot80YiOHmHkwulCgNBCUPe2OjnPP5ZAk3YS7w0GzsMOpK2i0o-ktcG-I8KCmTAHuxCgYCm3uYtgn6ciAb1m7zw=w163-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Kudos+Mirpur/data=!4m7!3m6!1s0x3755c100b9068f65:0x1c3c82a01d30bbf1!8m2!3d23.8104216!4d90.3613542!16s%2Fg%2F11jlw_y1q2!19sChIJZY8GuQDBVTcR8bswHaCCPBw?authuser=0&hl=en&rclk=1","Kudos Mirpur","4.1","(990)","·","৳200–400","Restaurant","·","","House 5, 6 Lane No: 15","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrw3B4x9qIR8xR0TmjY903RQT8tpimE_8JX41P1CJbTimOPZqghEXWBeHWwjR1RjjdSIacVshhK0CbtQLuIu2_j1nv6arkyVcB5VPmxWuiBghOj0fwmNk7SrDZfMe3Jz6_p0OgPNw=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Shawarma+House,+Mirpur+11.5/data=!4m7!3m6!1s0x3755c13aed897487:0x5d185eee395f0d80!8m2!3d23.8245625!4d90.364075!16s%2Fg%2F11b6vf2hy_!19sChIJh3SJ7TrBVTcRgA1fOe5eGF0?authuser=0&hl=en&rclk=1","Shawarma House, Mirpur 11.5","3.9","(1,027)","·","৳200–400","Restaurant","·","","·","Pallabi Bus Stand, Mirpur, 11.5 Begum Rokeya Ave","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJu40VNq1lRz9V1Uk0rpmxMXX1Wz2W4vNpelpD1og5WY3xR0vtCyqCrLq-NWsiM2lYzlJzEh6NWnHCQyICsihlDM4Joo2dNohkFGxjd7I8j90a6-o5AO448MY2VLY8t3J1DWjR1Q=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/The+Premium+Lounge/data=!4m7!3m6!1s0x3755c1398a7a5bd7:0x91c7fc3e9c2b8c4f!8m2!3d23.8180991!4d90.365232!16s%2Fg%2F11gmckccwn!19sChIJ11t6ijnBVTcRT4wrnD78x5E?authuser=0&hl=en&rclk=1","The Premium Lounge","3.7","(2,671)","·","৳600–800","Buffet","","","","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtoYBMwJRVBGlY3vi60tt4kpJekG9cGKo94S1MZKLNZ_U0WPL-ogoUCo-u7fP8Peq3kWwmoZkbrQI_lbrMwzFz-tv7AI1AlF0A3gXB9-M-zs6mtO0AEeESsq9UwitdEcT8XsmI=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Kacchi+Bhai/data=!4m7!3m6!1s0x3755c10382287df5:0xfa310972eba071bf!8m2!3d23.8092864!4d90.3677644!16s%2Fg%2F11hf45jy6j!19sChIJ9X0oggPBVTcRv3Gg63IJMfo?authuser=0&hl=en&rclk=1","Kacchi Bhai","4.0","(7,390)","·","৳200–400","Biryani","·","","House No: 2/A, Section- 6, Block- A, Road No: 4","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMSWNIIJKxXuJRgOydwWp5zMqvxoE7QPOctDqr19LUNnKkvoo8qi_vfWTBI9F92FhwZYzL0MCF3SziIgBjJlD5KHMc9fGfpSclhqZqoKgHGoy8DWxfKs_75VysorftEw8-tZ5K=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Restaurant/data=!4m7!3m6!1s0x3755c13e82a9c5b5:0x6d0aa07bd4356c78!8m2!3d23.8080369!4d90.3598874!16s%2Fg%2F11jft7zhqb!19sChIJtcWpgj7BVTcReGw11HugCm0?authuser=0&hl=en&rclk=1","Restaurant","4.1","(52)","","","Restaurant","·","","R955+6X6","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoqQtXa3fS894F97upq1kHfgDSz71_l6h8zm2e_cOTvtFLFLpeENT7G7lkUxwkPUbjxsFRMsGMeuI04yu6X5s9Fvuh3USFu2xlia5a_yAiB0CKWxXxCF5IEaNovfIjsiMCIqi2Ol8gWWA=w80-h115-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Mirpur-1,food+court/data=!4m7!3m6!1s0x3755c1679300573d:0x8e157092b2c9c66!8m2!3d23.8009518!4d90.3539735!16s%2Fg%2F11mqmljg4k!19sChIJPVcAk2fBVTcRZpwsKwlX4Qg?authuser=0&hl=en&rclk=1","Mirpur-1,food court","4.2","(40)","·","৳200–400","Western","·","","32 Rd No. 5","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjrtEcQH8Jm747CfDKap0rn1RHUyWYArciodwSWBOwzD5tgAq_IivpHX-pkFWKdlGO0_nIVk03y0RMZCwN8ltTvwrB43kTpYfxATN4DDHQ25yLdE7xxGQeUwYIsbEkCnbOxEml=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Khana%27s+Mirpur+12/data=!4m7!3m6!1s0x3755c14800697b57:0x73ec1c05542687a!8m2!3d23.8272653!4d90.3643781!16s%2Fg%2F11thp415q7!19sChIJV3tpAEjBVTcRemhCVcDBPgc?authuser=0&hl=en&rclk=1","Khana's Mirpur 12","4.1","(480)","·","৳200–400","Fast Food","·","","2nd Floor, 12/A, 6/57, Near Gold wing Niharika Mirpur -1216","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZ9dqrsKGvwE7x4G2YdbqTNmMFVPnKIcjfQQ8VJ4R-2Ga8p6IvExBhu8VC7S7kjs1IaHUZaUeqFLv4iMWQeu4HJoRNjMJHoueWRjO7lD8el5RWI24PdoIA6GRjVCTT3idw1T8=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Beyond+Buffet+Mirpur/data=!4m7!3m6!1s0x3755c100001a2d5b:0xb31f6d1500aa9e4f!8m2!3d23.8000602!4d90.3548408!16s%2Fg%2F11y35hf6v9!19sChIJWy0aAADBVTcRT56qABVtH7M?authuser=0&hl=en&rclk=1","Beyond Buffet Mirpur","3.8","(214)","·","৳1,000–1,200","Buffet","·","","5th Floor, Rupayan Latifa Shamsuddin Square","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqp1zZm5386Inoornt8bDrLD_UvJhq2Iuil8zJeYAP6MAmI6xZ9yKTAgaoia-xE6I97IlGUv5nBw-oLWsa_SicQoQcySMckwD_E8tKsFSgm5WrkJi5Uv0W_BbLjCzcdI1ij7YD=w138-h92-k-no","Dine-in","","","",""
"https://www.google.com/maps/place/Fuoco+-+Mirpur+1/data=!4m7!3m6!1s0x3755c1a951da43ab:0x3c8ac0c7056825ab!8m2!3d23.8030916!4d90.3531624!16s%2Fg%2F11rhvrxb_5!19sChIJq0PaUanBVTcRqyVoBcfAijw?authuser=0&hl=en&rclk=1","Fuoco - Mirpur 1","4.2","(1,276)","·","৳200–400","Restaurant","·","","Mosjidul Akbar Eidgah Field, Zoo Road","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphAnJVH1coQPPAkiHdPRXDoD4FHVhciojdeLRRj-NPJVZvAYFRBcWw-CFFQbtN8XSq10uAWBaiEjjsJ5tklCLOtcapTalqS5Trx6JCboxPw28W6o0MFFZXAlWodeoJHGwES_GJ=w122-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Food+Bungalow+-+Kachukhet/data=!4m7!3m6!1s0x3755c7a99f0805a9:0xe5d98021a271df47!8m2!3d23.7968005!4d90.3872699!16s%2Fg%2F11g_qmr_6f!19sChIJqQUIn6nHVTcRR99xoiGA2eU?authuser=0&hl=en&rclk=1","Food Bungalow - Kachukhet","3.7","(219)","·","৳200–400","Restaurant","","","","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4nvpHEqXVHNk0gHUrye1nrgU1JfouIe6sq9DtowESUWEq9mES6_THa4R6zL59Ny138-koPSyWTPowVHmSMcUpAOMLV0iemEseGnjOCYA_nrTbhDF62E_HWi-M2b4EvaGabcv2=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Chillox+Mirpur+TFC/data=!4m7!3m6!1s0x3755c17bef4b9ff9:0xeea2be8d7c66fa8!8m2!3d23.799767!4d90.3545958!16s%2Fg%2F11qrktc3zx!19sChIJ-Z9L73vBVTcRqG_G1-gr6g4?authuser=0&hl=en&rclk=1","Chillox Mirpur TFC","4.0","(389)","·","৳200–400","Fast Food","·","","3rd Floor, New Market, Mirpur TFC, Mirpur New Market, 5 Mirpur Rd","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrz5TcvVadJ75fkmuFORkds2LAt3LfaWC6pq3AqTEt7OZzakcuRcPbX3amxaNq22_5gFI_9m__HwOxuV2mgFujEPsIR-YXWSApmJy617PkrewqzcUaPy3eYUdEwOi05NCDBOA1Z=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Countryside+Rooftop/data=!4m7!3m6!1s0x3755c10016e25e53:0x49886c68e70beb2!8m2!3d23.8024027!4d90.3537987!16s%2Fg%2F11vt42ngj4!19sChIJU17iFgDBVTcRsr5wjsaGmAQ?authuser=0&hl=en&rclk=1","Countryside Rooftop","4.1","(347)","·","৳400–600","Kebab shop","·","","·","Ground, 76, Block-D, Plot No 2nd Floor-Plot-76, Zoo Road, Block-D, Mirpur-2, East Side, Of Idgah, Zoo Road","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyNUgV0IY6Ixh5UR8UIGLyuAnkBqSGvszOiDquUN3WLPb5zV8exUGo8Qo4B8AlB_u51dtgtAqyPFIz4O_yta5jYv_adKydbabrdz5BmXQjUtM1fZHOhJg5uPyMHQK7GFmggUy5rEVDAdzc=w80-h106-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Golden+Park+Chinese+Restaurant+-+Mirpur-10/data=!4m7!3m6!1s0x3755c0d4458dd6f7:0x82652f59657051be!8m2!3d23.80668!4d90.3716901!16s%2Fg%2F11hcsrlt2b!19sChIJ99aNRdTAVTcRvlFwZVkvZYI?authuser=0&hl=en&rclk=1","Golden Park Chinese Restaurant - Mirpur-10","3.7","(267)","·","৳800–1,000","Restaurant","·","","·","R94C+MMG","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfglYwDetSvrJjaZCHE24mkC4vV8yWGjiK_yd2JCJfz-Jgx5z9CVGSDQqGS36p44dWkzQTs_Vr1SyjbFxeEMN8p92_FBP-fcti0gIzebAYun4LPVR9o9gctvo-zCYFcx8nAhAA=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Yellow+Knife/data=!4m7!3m6!1s0x3755c1e11e85f8d7:0x994ead3f4fc2edb9!8m2!3d23.8010412!4d90.3543212!16s%2Fg%2F11syrl2hbm!19sChIJ1_iFHuHBVTcRue3CTz-tTpk?authuser=0&hl=en&rclk=1","Yellow Knife","3.9","(315)","·","৳400–600","Restaurant","·","","26, 29 Zoo Road","","Open","⋅ Closes 11:45 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPOGNfcLVUJs5s-CBW-iqbnx_VYqzbb9Mm4lDAxiftfjxUBkg2rtiNtrT0Oi5YgNrgBf7TikIx0wsOrLrOV3wMgKrus74xgIzIE6-3XVqidgPNCjVMki4VTXJmeFQEGwQkXuz0=w80-h106-k-no","Dine-in","·","Takeaway","·","No delivery"
"https://www.google.com/maps/place/Cafe+Rain+Street/data=!4m7!3m6!1s0x3755c1959d93111f:0xf1c9149dd6c2cf2!8m2!3d23.8006872!4d90.3537422!16s%2Fg%2F11gv27yt6z!19sChIJHxGTnZXBVTcR8ixs3UmRHA8?authuser=0&hl=en&rclk=1","Cafe Rain Street","3.9","(1,344)","·","৳200–400","Restaurant","·","","R923+7FX, House- 32 Rd No. 5","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRhgIiTghp60ejuyPhyZfN_r0FLLX10bnLpOa3ktCzZfX6kruSjCwStcbE0SRJCWyaN5RnjOm6z2ZEJtq59hL0qR-AXgSfRwQsv4t9s5X5K6OZTKS6aT3G3pmtNj1sDzdgNmHxGg=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Chilis+Restaurant+%28Mirpur-12%29/data=!4m7!3m6!1s0x3755c14b4cabb4bd:0xc6d495da2f60ba5a!8m2!3d23.8296359!4d90.3635315!16s%2Fg%2F11r61c2pn3!19sChIJvbSrTEvBVTcRWrpgL9qV1MY?authuser=0&hl=en&rclk=1","Chilis Restaurant (Mirpur-12)","4.0","(604)","","","Chinese","·","","Rd No. 12","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMtUy_xrdDJdRrxhZ83H8B5rYxEqaJK7OEwyDPtoNMQ-uogD9w6H1-UmXu14LuE0V-Z-tpNwcbJ6a9uex6xXEhuzMnDDPYBhEbWgCqtjBVO234PMvrdQ1r0nV8QFQH7SFt7DXpxw=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/NAHAR+SQUARE-+Mirpur+2/data=!4m7!3m6!1s0x3755c1ab937f9ff7:0xb69e5ac04c4bacf7!8m2!3d23.8040778!4d90.3556905!16s%2Fg%2F11vwpsdkt8!19sChIJ959_k6vBVTcR96xLTMBanrY?authuser=0&hl=en&rclk=1","NAHAR SQUARE- Mirpur 2","4.8","(29)","","","Restaurant","·","","","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipN2pOs1w7yec5fAVqwABTNOdGkEEI6nUG0Zqckp=w80-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Domino%E2%80%99s+Pizza+Mirpur+1/data=!4m7!3m6!1s0x3755c19896ae5001:0xd8a080a6569b0a6c!8m2!3d23.8003369!4d90.3554685!16s%2Fg%2F11rfdb7x0g!19sChIJAVCulpjBVTcRbAqbVqaAoNg?authuser=0&hl=en&rclk=1","Domino’s Pizza Mirpur 1","4.1","(496)","·","$$","Pizza","·","","R924+45P","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbhSKQ6nH0wNldNYodY75TebrDaPWb6796GUXgCMMinNNUSt04pV9o47dz2dVKnIqtf9F3rJv7GldWEdIddiXh_47E4Q349LpUbiRDqR_TyI4L3gbkP3xWyE4oix7-MPecS_-E3w=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Posh+Lounge+Rooftop/data=!4m7!3m6!1s0x3755c14a6030e9ad:0x96efaace5e97d90e!8m2!3d23.8272437!4d90.3644606!16s%2Fg%2F11l6jcr3xr!19sChIJrekwYErBVTcRDtmXXs6q75Y?authuser=0&hl=en&rclk=1","Posh Lounge Rooftop","4.1","(405)","·","৳400–600","Thai","·","","Safura Tower (Beside Pallabi Metro Station) House 45, Level-9, Road-7, Mirpur-12","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/p/AF1QipNllAKWa6l2wFZkcnJRC2fjiPcCqYank1p5Ayea=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Melting+Pot+%28Mirpur+1%29/data=!4m7!3m6!1s0x3755c112f6a6e0c9:0xa6472e92a6ccac00!8m2!3d23.8004315!4d90.3554348!16s%2Fg%2F11p649gr8c!19sChIJyeCm9hLBVTcRAKzMppIuR6Y?authuser=0&hl=en&rclk=1","Melting Pot (Mirpur 1)","4.1","(207)","·","৳200–600","Japanese","·","","Sony Square, 3rd floor, Road# 2, Block# D","Casual restaurant chain for fondue meals","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/p/AF1QipP7EivzRUSrahS0q7vAHp5gOYCT-FNqA5XuFrFN=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/BFC+-+Mirpur-6/data=!4m7!3m6!1s0x3755c0d64a85be93:0xdd7a33d23ed1d224!8m2!3d23.8087778!4d90.3678972!16s%2Fg%2F11cm0pnhyx!19sChIJk76FStbAVTcRJNLRPtIzet0?authuser=0&hl=en&rclk=1","BFC - Mirpur-6","4.2","(2,873)","·","৳200–400","Fast Food","·","","·","Plot- 1, Road- 3, Circle- 10, Sector- 6, Begum Rokeya Avenue","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFTiJL_KF8onHCLoZy3sF72Y8xMzM_WjdVbsGy2mbKm17lEmWkto8is_94toFXGtf49VYSYdbo20P8c-Vnaef_j9Yy4A2AAqA9Dgp8qcD-eadvZjZut53g0F08IEBRdiKdYxx8sg=w80-h106-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Sky+Moon+Lounge+%26+Rooftop/data=!4m7!3m6!1s0x3755c51cb1cdd0f3:0x536b10329f7c528d!8m2!3d23.8182664!4d90.3658619!16s%2Fg%2F11m5zjt383!19sChIJ89DNsRzFVTcRjVJ8nzIQa1M?authuser=0&hl=en&rclk=1","Sky Moon Lounge & Rooftop","4.2","(30)","·","৳400–600","Restaurant","·","","·","Sky Moon Lounge & Rooftop","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhssNvGytVd7SEOXzP5o9F6jpCuqCsdUCMWxioeeeXETQqSpA9nFgkt_SMjmE80TH_9Cu6-IH_CiFuLic_GgJ6uyXy-N-UZoetdDguKnUnYmLScwC-Ryc1Ggb1hqg6LHJsAH8=w80-h106-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Herfy+-+Mirpur+11/data=!4m7!3m6!1s0x3755c1f217ecbf95:0x8d13add3b505a933!8m2!3d23.8147484!4d90.3661959!16s%2Fg%2F11frsx8jz7!19sChIJlb_sF_LBVTcRM6kFtdOtE40?authuser=0&hl=en&rclk=1","Herfy - Mirpur 11","4.3","(1,450)","","","Fast Food","·","","Plot - 2, Ground Floor, Road - 11 Block - C","","Open","⋅ Closes 12 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAqVr3mHlqdf6fW0BQB9Db56tdaIeCdosY_bh5_sylMM30ZFod5pe_vZyOSK2wWd97gZJabcatboB8XY-LcflSyM1VX5OwxvZETsG1EccpU1L2lsgurGTghNKzFCnMhB_iLw09=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Domino%27s+Pizza+Mirpur+12/data=!4m7!3m6!1s0x3755c10fad63dfc5:0x3bb30d7639bf89db!8m2!3d23.827288!4d90.3643934!16s%2Fg%2F11pb3m6fmr!19sChIJxd9jrQ_BVTcR24m_OXYNszs?authuser=0&hl=en&rclk=1","Domino's Pizza Mirpur 12","4.0","(849)","·","$$","Pizza","·","","12/A, 6/57, Pallabi, Mirpur, Near Gold wing niharika Mirpur-12 Dhaka","","Open","⋅ Closes 1 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhFnwiLKMPghUvnWRs2UjhX5-j59FFHXhevCfo-qOIG0s6bcv_5LY8OZJ3BdGTGErumZTK1npfH2PBWMmWjW8nJdgELEH5HuRFtsQYGxnNskhQeH4OKX1qY2cM351LAvgl_03LAw=w122-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/VIP%27s+Restaurant+%26+Party+Center/data=!4m7!3m6!1s0x3755c0e78deb6da3:0xf2a909bb5c4d096f!8m2!3d23.8024213!4d90.3532878!16s%2Fg%2F12m8zvtj_!19sChIJo23rjefAVTcRbwlNXLsJqfI?authuser=0&hl=en&rclk=1","VIP's Restaurant & Party Center","4.0","(676)","·","$$","Restaurant","·","","·","Plot-43, Block-E, Zoo Road","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkCONHMrG82Q4EeWnj6DeCSIpbwts54pjIzakofdX_LgBM0IUGobKL3CvsFZO2kWyr7iCq5hvEkCO-5aJ1vmqow-CSafi-Fn_JrSdER3Ttj9Y2buv0AzemAatNOVcZoUZqvQ8n=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Banolata+Coffee+Shop+and+Restaurant/data=!4m7!3m6!1s0x3755c13aec680941:0x3a99c12f4c444057!8m2!3d23.8242999!4d90.3640589!16s%2Fg%2F11clwfxhjz!19sChIJQQlo7DrBVTcRV0BETC_BmTo?authuser=0&hl=en&rclk=1","Banolata Coffee Shop and Restaurant","4.1","(1,007)","·","$$","Restaurant","·","","·","2/12, Pallabi, Mirpur, Begum Rokeya Ave","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXF4Z0mtTxUOKlf5hkWb-ogjt8g0JIZKDDYMP_TLYkWiE9pI3om0zeiP-WYvqS7WPlpCRMKIp7EGJrauFIdL9_z3pmOs4dc5IVffFO9ibLdH8N5zgfg0vdsXickua-MxYtKIE8=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Showkot+Kabab+Ghor/data=!4m7!3m6!1s0x3755c129f765b843:0xbf837a197ba334fc!8m2!3d23.8120769!4d90.369792!16s%2Fg%2F12qhccbcm!19sChIJQ7hl9ynBVTcR_DSjexl6g78?authuser=0&hl=en&rclk=1","Showkot Kabab Ghor","4.0","(3,293)","·","৳200–400","Kebab shop","·","","·","Lane No. 12","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npuoGoDpVuZyBz5e1O_PKIm0DKvWydEb8OtwP7JSRcH3uwdnSQFu2ZIThFwHLcCCOY_49U6XCzzg-ex-1QfDtk5xC4heMkYOotf3RsrRIusD01jxp6_hxYs9sp4kP1a2SQkL9C3=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Purnima+Restaurant/data=!4m7!3m6!1s0x3755c0d9828a26fd:0x22851b958b720086!8m2!3d23.805133!4d90.3631959!16s%2Fg%2F11h0_zshn!19sChIJ_SaKgtnAVTcRhgByi5UbhSI?authuser=0&hl=en&rclk=1","Purnima Restaurant","3.8","(4,630)","·","৳200–400","Restaurant","·","","Shop - 1, National School Market, Mirpur- 2, Dhaka Dhaka","","Open 24 hours","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTcQz7qB82f1-yLss7LPA9WZaf69-N5lC2okl8Ez6DdUPxpbsN4Ca4VhZirIARkng98FsJY8RQaidVozp8C2XJp5ArZHCcL5g7qxb_QobiiFxYNwj4FvAEUYkXjxRqomkJlNyS=w163-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Cheese+Factory+Mirpur/data=!4m7!3m6!1s0x3755c1e0b950bc0b:0xf81af1e001d19529!8m2!3d23.8022352!4d90.3539842!16s%2Fg%2F11h5r_0w68!19sChIJC7xQueDBVTcRKZXRAeDxGvg?authuser=0&hl=en&rclk=1","Cheese Factory Mirpur","4.1","(1,392)","·","৳200–400","Pizza","·","","·","Block- D, 75, Bir Bikram Hemaet Uddin Road (Chiriakhana Road, 15, no Rd No. 5","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNgeeqMG_cM-qLTG1FEV9HsxE2yWrju2MNuoaAPcPBu6V3FZKlqq28ldlItNb3C-OnvX0g2Q70j8-2DYSHGeBsZwMxgIsSCeUSuWdJwDlGRKnKfgWWq6l03JErZfiCi6qg1iJY=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Food+Ranger+Restaurant/data=!4m7!3m6!1s0x3755c110d6a11603:0xe15537e75948411e!8m2!3d23.8027919!4d90.3542678!16s%2Fg%2F11m9tn0f4v!19sChIJAxah1hDBVTcRHkFIWec3VeE?authuser=0&hl=en&rclk=1","Food Ranger Restaurant","3.9","(202)","·","৳200–400","Restaurant","·","","House: 1/1(2nd floor), Road : Avenue 1, Section: 2, Block: D, Mirpur, Dhaka","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohTh_KeIZHzUnQHytR1SS8boEune5EmyQkME3hMpLgriHCG_8GCDc9lbnk6XembAkdbaDIm99-iLwBxTKKelftWDjMIGdp4r4kTIk6POrOoIpWrgEhuMA7PekJcI1hylZ85zZ0=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Bay+Leaf+Restaurant/data=!4m7!3m6!1s0x3755c0d7d26a3f39:0x9756d6d9706af896!8m2!3d23.8098891!4d90.3675571!16s%2Fg%2F1vl5f41f!19sChIJOT9q0tfAVTcRlvhqcNnWVpc?authuser=0&hl=en&rclk=1","Bay Leaf Restaurant","3.8","(1,039)","·","৳400–600","Restaurant","·","","·","House 2, Road No 5 Block – A","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/p/AF1QipPvMek6ma6PxI16rr3c6CRUPwyAbeDTLL4d34gx=w122-h92-k-no","Dine-in","·","Drive-through","",""
"https://www.google.com/maps/place/The+East+Indian+Eatery+%28Mirpur%29/data=!4m7!3m6!1s0x3755c10043f82e39:0x24918f1def78c07e!8m2!3d23.8177365!4d90.365924!16s%2Fg%2F11vr2fllkb!19sChIJOS74QwDBVTcRfsB47x2PkSQ?authuser=0&hl=en&rclk=1","The East Indian Eatery (Mirpur)","4.1","(26)","·","৳400–600","Indian","·","","14th floor, Block-A, Alliance Mohona, Plot# 20 Road No. 3","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHjIP_SqNgbmGG3fAGPfTNxMXvtN-0cs6BUsoolHth1-4cKkBcKqIsPp5w5RZZ-fVxHyKYMjMX5ATqR8mimewhbEr_C6zg5Pux9gT_39myvcBZsPZM8vkcYhbVEdmswq1BfSUqCQ=w105-h92-k-no","Dine-in","","","",""
